11; 2016.10.31; 1; ПСИХОЛОГІЯ(ПР)Д; викл.ПРОКОФ'ЄВАЛ.О.
42; 2016.11.02; 5; ПРОГРАМУВАННЯ; викл.КОВАЛЕНКОО.В.
43; 2016.10.31; 2; КАПІТАЛПІДПРИЄМСТВА(ПР)СТ.; викл.ЯКОВЕНКОО.І.
43; 2016.10.31; 3; ЕКОНОМІКАІОРГАНІЗАЦІЯІННОВАЦІЙНОЇДІЯЛЬНОСТІ; доц.СОРОКАЛ.М.
43; 2016.10.31; 4; ФІНАНСОВАДІЯЛЬНІСТЬСУБ`ЄКТІВПІДПРИЄМНИЦТВА(ПР.); викл.МЕТІЛЬТ.К.
43; 2016.10.31; 5; ОРГАНІЗАЦІЯВИРОБНИЦТВА; викл.СТЕПАНОВАН.О.
43; 2016.11.01; 3; РЕЛІГІЄЗНАВСТВО(ПР.); доц.ДОЛГОЛЕНКОІ.А.
43; 2016.11.01; 4; СТРАТЕГІЯПІДПРИЄМСТВА; викл.МЕТІЛЬТ.К.
43; 2016.11.01; 5; ЕКОНОМІКАПРАЦІТАСОЦІАЛЬНО-ТРУДОВІВІДНОСИНИ; викл.СТЕПАНОВАН.О.
43; 2016.11.01; 6; ОРГАНІЗАЦІЯВИРОБНИЦТВА; викл.СТЕПАНОВАН.О.
43; 2016.11.02; 2; АНГЛІЙСЬКАМОВА; доц.ЧУФАРЛІЧЕВАА.Ю.
43; 2016.11.02; 3; КАПІТАЛПІДПРИЄМСТВА(ПР)СТ.; викл.ЯКОВЕНКОО.І.
43; 2016.11.02; 4; ФІНАНСОВАДІЯЛЬНІСТЬСУБ`ЄКТІВПІДПРИЄМНИЦТВА(ПР); викл.МЕТІЛЬТ.К.
43; 2016.11.02; 5; ОРГАНІЗАЦІЯВИРОБНИЦТВА; викл.СТЕПАНОВАН.О.
44; 2016.10.31; 1; ЕКОНОМІКАПІДПРИЄМСТВА(ПР); викл.МЕТІЛЬТ.К.
44; 2016.10.31; 2; ПРАВОВЕРЕГУЛЮВАННЯТУРИСТИЧНОЇДІЯЛЬНОСТІ(ПР); викл.ТОПЧІЙО.Ю.(+2К)
44; 2016.10.31; 3; СПЕЦІАЛІЗОВАНИЙТУРИЗМ(ПР.); викл.ТІРОНО.А.
44; 2016.10.31; 4; ТУРИЗМВКРАЇНАХЧСБ(ПР); доц.ТОДОРОВВ.І.
44; 2016.10.31; 5; ПІДПРИЄМСТВОТАБІЗНЕС-КУЛЬТУРАУСФЕРІТУРИЗМУ; викл.МЕТІЛЬТ.К.
44; 2016.11.01; 2; ЕКОНОМІКАПІДПРИЄМСТВА; викл.МЕТІЛЬТ.К.
44; 2016.11.01; 3; РЕЛІГІЄЗНАВСТВО(ПР.); доц.ДОЛГОЛЕНКОІ.А.
44; 2016.11.01; 4; ОРГАНІЗАЦІЯТУРИЗМУ; викл.МІЩУКЖ.В.
44; 2016.11.01; 5; ПРАВОВЕРЕГУЛЮВАННЯТУРИСТИЧНОЇДІЯЛЬНОСТІ; викл.ТОПЧІЙО.Ю.(+2К)
44; 2016.11.02; 2; ТУРЛОГІСТИКА(ПР.); викл.ТІРОНО.А.
44; 2016.11.02; 3; ОРГАНІЗАЦІЯТУРИЗМУ; викл.МІЩУКЖ.В.
44; 2016.11.02; 4; ПЛАНУВАННЯТАОРГАНІЗАЦІЯТУРИСТИЧНОГОБІЗНЕСУ; викл.ШЕВЧЕНКО-ПЕРЕПЬОЛКІНАР.І.
44; 2016.11.02; 5; МЕНЕДЖМЕНТВТУРИЗМІ(ПР); викл.ГИЛКАУ.Л.
53; 2016.10.31; 2; АНГЛІЙСЬКАМОВАЗАП/С; доц.ЧУФАРЛІЧЕВАА.Ю.
53; 2016.10.31; 3; ОРГАНІЗАЦІЯІМЕТОДИКАПРОВЕДЕННЯАУДИТУСТ.; викл.ЯКОВЕНКОО.І.
53; 2016.10.31; 4; УПРАВЛІННЯПРОЕКТАМИ(+6К.)СТ.; викл.ЯКОВЕНКОО.І.
53; 2016.10.31; 5; ГЛОБАЛЬНАЕКОНОМІКА(+6К.); доц.СОРОКАЛ.М.
53; 2016.11.01; 2; ГЛОБАЛЬНАЕКОНОМІКА(+6К.); доц.СОРОКАЛ.М.
53; 2016.11.01; 3; ГЛОБАЛЬНАЕКОНОМІКА(+6К.); доц.СОРОКАЛ.М.
53; 2016.11.02; 1; ГЛОБАЛЬНАЕКОНОМІКА(+6К.); доц.СОРОКАЛ.М.
53; 2016.11.02; 2; ГЛОБАЛЬНАЕКОНОМІКА(+6К.); доц.СОРОКАЛ.М.
53; 2016.11.02; 4; УПРАВЛІННЯПРОЕКТАМИ(+6К.)СТ.; викл.ЯКОВЕНКОО.І.
53; 2016.11.02; 5; ОРГАНІЗАЦІЯІМЕТОДИКАПРОВЕДЕННЯАУДИТУСТ.; викл.ЯКОВЕНКОО.І.
61; 2016.10.31; 4; ПСИХОЛОГІЯВИЩОЇШКОЛИ(+ПЕДФАК+ІНФАК+ФУФСН); доц.ВАСИЛЬЄВАО.А.
61; 2016.11.01; 1; МЕТОДОЛОГІЯТАОРГАНІЗАЦІЯНАУКОВИХДОСЛІДЖЕНЬ(ПР.+ФУФСН); доц.ЗАПОРОЖЧЕНКОО.В.
61; 2016.11.01; 2; ПЕДАГОГІКАВИЩОЇШКОЛИ(+ФУФСН)(ПР.); доц.ІВАНОВАД.Г.
61; 2016.11.02; 3; ПСИХОЛОГІЯВИЩОЇШКОЛИ(+ПЕДФАК+ІНФАК+ФУФСН)(ПР.); доц.ВАСИЛЬЄВАО.А.
61; 2016.11.02; 4; ОХОРОНАПРАЦІВЗАКЛАДАХОСВІТИ; доц.БУКАТОВАО.М.
63; 2016.10.31; 4; УПРАВЛІННЯПРОЕКТАМИ(+5К.)СТ.; викл.ЯКОВЕНКОО.І.
63; 2016.10.31; 5; ГЛОБАЛЬНАЕКОНОМІКА(+5К.); доц.СОРОКАЛ.М.
63; 2016.11.01; 2; ГЛОБАЛЬНАЕКОНОМІКА(+5К.); доц.СОРОКАЛ.М.
63; 2016.11.01; 3; ГЛОБАЛЬНАЕКОНОМІКА(+5К.); доц.СОРОКАЛ.М.
63; 2016.11.02; 1; ГЛОБАЛЬНАЕКОНОМІКА(+5К.); доц.СОРОКАЛ.М.
63; 2016.11.02; 2; ГЛОБАЛЬНАЕКОНОМІКА(+5К.); доц.СОРОКАЛ.М.
63; 2016.11.02; 3; МЕТОДОЛОГІЯТАОРГАНІЗАЦІЯНАУКОВИХДОСЛІДЖЕНЬ(ПР.); доц.ЗАПОРОЖЧЕНКОО.В.
63; 2016.11.02; 4; УПРАВЛІННЯПРОЕКТАМИ(+5К.)СТ.; викл.ЯКОВЕНКОО.І.
63; 2016.11.02; 5; СОЦІАЛЬНАВІДПОВІДАЛЬНІСТЬ; доц.КРИВОРАКА.Д.
64; 2016.10.31; 3; ПСИХОЛОГІЯУПРАВЛІННЯ; доц.ВАСИЛЬЄВАО.А.
64; 2016.11.02; 2; ПСИХОЛОГІЯУПРАВЛІННЯ; доц.ВАСИЛЬЄВАО.А.
64; 2016.11.02; 3; МЕТОДОЛОГІЯТАОРГАНІЗАЦІЯНАУКОВИХДОСЛІДЖЕНЬ(ПР.); доц.ЗАПОРОЖЧЕНКОО.В.
71; 2016.11.01; 3; ДВВ:БЕЗПЕКАПРАЦІ; доц.БУКАТОВАО.М.
71; 2016.11.02; 3; ДВВ:ЕРГОНОМІКАОХОРОНИПРАЦІ; доц.БУКАТОВАО.М.
71; 2016.11.03; 3; ДВВ:ТЕХНОЛОГІЧНЕОБЛАДНАННЯШВАЦЬКОГОВИРОБНИЦТВА(ПР.); доц.ФЕДОРОВАО.В.
71; 2016.11.03; 4; ДВВ:ТЕХНОЛОГІЯРУЧНОЇОБРОБКИМАТЕРІАЛІВ(ПР.); викл.ТІРОН-ВОРОБЙОВАН.Б.
73; 2016.10.31; 1; ДВВ:УПРАВЛІННЯРОЗВИТКОМКОМПАНІЇ; доц.КРИВОРАКА.Д.
73; 2016.10.31; 2; ДВВ:УПРАВЛІННЯРОЗВИТКОМКОМПАНІЇ; доц.КРИВОРАКА.Д.
73; 2016.10.31; 3; ДВВ:ОБГРУНТУВАННЯТАЕКСПЕРТИЗАБІЗНЕС-ПРОЕКТІВ; проф.ЗАХАРЧЕНКОВ.І.
73; 2016.10.31; 4; ДВВ:ОЦІНКАЕФЕКТИВНОСТІДІЯЛЬНОСТІПІДПРИЄМСТВ; проф.ЗАХАРЧЕНКОВ.І.
73; 2016.11.01; 2; ДВВ:УПРАВЛІННЯРОЗВИТКОМКОМПАНІЇ; доц.КРИВОРАКА.Д.
73; 2016.11.01; 3; ДВВ:ОЦІНКАЕФЕКТИВНОСТІДІЯЛЬНОСТІПІДПРИЄМСТВ; проф.ЗАХАРЧЕНКОВ.І.
73; 2016.11.01; 4; ДВВ:ОБГРУНТУВАННЯТАЕКСПЕРТИЗАБІЗНЕС-ПРОЕКТІВ; проф.ЗАХАРЧЕНКОВ.І.
73; 2016.11.02; 3; ДВВ:СТРАТЕГІЧНИЙМАРКЕТИНГ(К); викл.ГИЛКАУ.Л.
73; 2016.11.02; 4; ДВВ:УПРАВЛІННЯРОЗВИТКОМКОМПАНІЇ; доц.КРИВОРАКА.Д.
73; 2016.11.02; 5; ДВВ:ОЦІНКАЕФЕКТИВНОСТІДІЯЛЬНОСТІПІДПРИЄМСТВ(ПР); доц.СОРОКАЛ.М.
73; 2016.11.03; 3; ДВВ:ОБГРУНТУВАННЯТАЕКСПЕРТИЗАБІЗНЕС-ПРОЕКТІВ; проф.ЗАХАРЧЕНКОВ.І.
73; 2016.11.03; 4; ДВВ:ОЦІНКАЕФЕКТИВНОСТІДІЯЛЬНОСТІПІДПРИЄМСТВ; проф.ЗАХАРЧЕНКОВ.І.
73; 2016.11.03; 5; ІНТЕЛЕКТУАЛЬНИЙБІЗНЕС; доц.СОРОКАЛ.М.
73; 2016.11.04; 5; ДВВ:ОБГРУНТУВАННЯТАЕКСПЕРТИЗАБІЗНЕС-ПРОЕКТІВ(ПР); доц.СОРОКАЛ.М.
17; 2016.10.31; 1; ТЕХНОЛОГІЧНИЙПРАКТИКУМ; доц.БУКАТОВАО.М.
17; 2016.10.31; 2; ТЕХНОЛОГІЧНИЙПРАКТИКУМ; доц.БУКАТОВАО.М.
17; 2016.10.31; 3; КРЕСЛЕННЯ(ПР); викл.ТРИШИНВ.В.
17; 2016.11.01; 3; ТЕХНОЛОГІЯВИРОБНИЦТВАТАОБРОБКАКОНСТРУКЦ.МАТЕРІАЛІВ; доц.ФЕДОРОВАО.В.//КРЕСЛЕННЯ(ПР)(С2К.)ТРИШИНВ.В.
17; 2016.11.01; 4; ЕРГОНОМІКА; доц.БУКАТОВАО.М.
17; 2016.11.02; 2; ОСНОВИПРОЕКТУВАННЯ,МОДЕЛЮВАННЯІТЕХНІЧНОГОДИЗАЙНУ; доц.БУКАТОВАО.М.
17; 2016.11.02; 3; ОПІРМАТЕРІАЛІВ; доц.ФЕДОРОВАО.В.
17; 2016.11.02; 4; ОСНОВИПРОЕКТУВАННЯ,МОДЕЛЮВАННЯІТЕХНІЧНОГОДИЗАЙНУ(ПР); викл.ТРИШИНВ.В.
17; 2016.11.03; 1; ТЕХНОЛОГІЧНИЙПРАКТИКУМ; доц.БУКАТОВАО.М.
17; 2016.11.03; 2; ТЕХНОЛОГІЧНИЙПРАКТИКУМ; доц.БУКАТОВАО.М.
17; 2016.11.03; 3; ЕРГОНОМІКА; доц.БУКАТОВАО.М.
17; 2016.11.04; 3; ТЕХНОЛОГІЯВИРОБНИЦТВАТАОБРОБКАКОНСТРУКЦІЙНИХМАТЕРІАЛІВ; доц.ФЕДОРОВАО.В.
17; 2016.11.04; 5; ТЕХНОЛОГІЧНИЙПРАКТИКУМ(С2К.); доц.БУКАТОВАО.М.
17; 2016.11.04; 6; ТЕХНОЛОГІЧНИЙПРАКТИКУМ(С2К.); доц.БУКАТОВАО.М.
18; 2016.10.31; 1; ПСИХОЛОГІЯ(ПР)(С1К.)Д; викл.ПРОКОФ'ЄВАЛ.О.
18; 2016.10.31; 4; ПРОГРАМУВАННЯ; викл.КОВАЛЕНКОО.В.
18; 2016.11.01; 1; КОМП.ТЕХНОЛОГІЇВТЕСТУВАННЯ(ПР); викл.КОВАЛЕНКОО.В.
18; 2016.11.01; 2; ПРОГРАМУВАННЯ; викл.КОВАЛЕНКОО.В.
18; 2016.11.01; 4; ПРОГРАМУВАННЯ; викл.КОВАЛЕНКОО.В.//ІКТ(С4К.)ВИКЛ.ДУЩЕНКОО.С.
18; 2016.11.02; 2; ПРОГРАМУВАННЯ; викл.ДУЩЕНКОО.С.(ПР)
18; 2016.11.02; 3; ПРОГРАМУВАННЯ; викл.КОВАЛЕНКОО.В.
18; 2016.11.02; 4; КОМП.МЕРЕЖІТАІНТЕРНЕТ(ПР)(С2К.); викл.КОВАЛЕНКОО.В.//ПСИХОЛОГІЯ(ПР)(С1К.)ВИКЛ.ПРОКОФ'ЄВАЛ.О.//
18; 2016.11.03; 3; ТЕОРІЯЙМОВІРНОСТІТАМАТ.СТАТИСТИКА(+4К); доц.ІВЛІЄВАО.М.//ПСИХОЛОГІЯ(С1К.)ДОЦ.ТЕРЕЩУКР.К.
18; 2016.11.03; 4; ІКТ; викл.ДУЩЕНКОО.С.
18; 2016.11.04; 2; ПРОГРАМУВАННЯ; викл.КОВАЛЕНКОО.В.
18; 2016.11.04; 5; КОМП.МЕРЕЖІТАІНТЕРНЕТ(С2К.); викл.КОВАЛЕНКОО.В.
19; 2016.10.31; 3; ГЕОГРАФІЯТУРИЗМУ; доц.ТОДОРОВВ.І.
19; 2016.10.31; 4; ОРГАНІЗАЦІЯТУРИЗМУ(ПР); викл.ТІРОНО.А.
19; 2016.11.01; 2; БОЛГ.МОВА; доц.ГОНЧАРН.М.
19; 2016.11.01; 3; ОРГАНІЗАЦІЯТУРИЗМУ(Л); викл.МІЩУКЖ.В.
19; 2016.11.01; 4; МАРКЕТИНГВТУРИЗМІ(+2К)(ПР); викл.ШЕВЧЕНКО-ПЕРЕПЬОЛКІНАР.І.
19; 2016.11.02; 2; ОРГАНІЗАЦІЯГОТЕЛЬНОГОГОСПОДАРСТВА; викл.МІЩУКЖ.В.
19; 2016.11.02; 3; ОРГАНІЗАЦІЯТУРИЗМУ(ПР); викл.ТІРОНО.А.
19; 2016.11.03; 2; ГЕОГРАФІЯТУРИЗМУ; доц.ТОДОРОВВ.І.
19; 2016.11.03; 4; МАРКЕТИНГВТУРИЗМІ(+2К); викл.ШЕВЧЕНКО-ПЕРЕПЬОЛКІНАР.І.
19; 2016.11.04; 1; ОРГАНІЗАЦІЯТУРИЗМУ(ПР); викл.ТІРОНО.А.
19; 2016.11.04; 2; МАРКЕТИНГВТУРИЗМІ(+2К)(ПР); викл.ШЕВЧЕНКО-ПЕРЕПЬОЛКІНАР.І.
212; 2016.10.31; 2; ТОІТАІКТ; викл.ДМИТРІЄВАМ.В.
212; 2016.10.31; 3; КРЕСЛЕННЯ(ПР); викл.ТРИШИНВ.В.
212; 2016.10.31; 4; ФІЛОСОФІЯ(ПР.); доц.ДОЛГОЛЕНКОІ.А.
212; 2016.11.01; 2; ДВВ:ТЕХНІКАБЕЗПЕКИ(ПР)№2; викл.ТІРОН-ВОРОБЙОВАН.Б.
212; 2016.11.01; 3; КРЕСЛЕННЯ(ПР); викл.ТРИШИНВ.В.
212; 2016.11.01; 4; ДВВ:ЄВРОПЕЙСЬКІАБРИСИПЕДАГОГІКИСОЦІАЛІЗАЦІЇ(ПР); викл.СУЧАНУА.К.
212; 2016.11.01; 6; АНГЛІЙСЬКАМОВА(ФАКУЛЬТАТИВ)(АУД.506Г.К); доц.СОРОКАТ.В.
212; 2016.11.02; 3; ФІЗИЧНАКУЛЬТУРАТАОСНОВИЗДОРОВ`ЯЛЮДИНИ; доц.МЕЛЬНИЧУКІ.П.,ВИКЛ.ДОЛЖЕНКОІ.В.,ВИКЛ.БОЧАРОВАТ.В.
212; 2016.11.02; 4; ТОІТАІКТ; викл.ДМИТРІЄВАМ.В.
212; 2016.11.02; 5; СПЕЦІАЛЬНАМЕДИЧНАГРУПА; викл.БОЧАРОВАТ.В.
212; 2016.11.02; 6; АНГЛІЙСЬКАМОВА(ФАКУЛЬТАТИВ)(АУД.506Г.К); доц.СОРОКАТ.В.
212; 2016.11.02; 7; ТОІТАІКТ; викл.ДМИТРІЄВАМ.В.
212; 2016.11.03; 2; ТОІТАІКТ; викл.ДМИТРІЄВАМ.В.
212; 2016.11.03; 3; ОСНОВИЕКОНОМІЧНОЇТЕОРІЇТАПІДПРИЄМНИЦЬКОЇДІЯЛЬНОСТІ(ПР.); викл.МЕТІЛЬТ.К.
212; 2016.11.03; 4; ТОІТАІКТ; викл.ДМИТРІЄВАМ.В.
212; 2016.11.03; 5; ДВВ:ЄВРОПЕЙСЬКІАБРИСИПЕДАГОГІКИСОЦІАЛІЗАЦІЇ(ПР); викл.СУЧАНУА.К.
212; 2016.11.03; 6; АНГЛІЙСЬКАМОВА(ФАКУЛЬТАТИВ)(АУД.506Г.К); доц.СОРОКАТ.В.
212; 2016.11.04; 3; ТЕХНІЧНАМЕХАНІКА(ПР); викл.ДРАГІЄВАЛ.В.
212; 2016.11.04; 4; ТЕХНІЧНАМЕХАНІКА(ПР); викл.ДРАГІЄВАЛ.В.
212; 2016.11.04; 5; ТЕХНОЛОГІЧНИЙПРАКТИКУМ; доц.БУКАТОВАО.М.
212; 2016.11.04; 6; ТЕХНОЛОГІЧНИЙПРАКТИКУМ; доц.БУКАТОВАО.М.
311; 2016.10.31; 1; ТЕХНОЛОГІЧНИЙПРАКТИКУМ; доц.БУКАТОВАО.М.
311; 2016.10.31; 2; ТЕХНОЛОГІЧНИЙПРАКТИКУМ; доц.БУКАТОВАО.М.
311; 2016.10.31; 3; ФІЗИЧНАКУЛЬТУРАТАОСНОВИЗДОРОВ`ЯЛЮДИНИ; викл.БОЧАРОВАТ.В.,ВИКЛ.ДОЛЖЕНКОІ.В.
311; 2016.11.01; 3; ТЕХНОЛОГІЯВИРОБНИЦТВАТАОБРОБКАКОНСТРУКЦІЙНИХМАТЕРІАЛІВ; доц.ФЕДОРОВАО.В.
311; 2016.11.01; 4; ЕРГОНОМІКА; доц.БУКАТОВАО.М.
311; 2016.11.02; 2; ОСНОВИПРОЕКТУВАННЯ,МОДЕЛЮВАННЯІТЕХНІЧНОГОДИЗАЙНУ; доц.БУКАТОВАО.М.
311; 2016.11.02; 3; ОПІРМАТЕРІАЛІВ; доц.ФЕДОРОВАО.В.
311; 2016.11.02; 4; ОСНОВИПРОЕКТУВАННЯ,МОДЕЛЮВАННЯІТЕХНІЧНОГОДИЗАЙНУ(ПР); викл.ТРИШИНВ.В.
311; 2016.11.03; 1; ТЕХНОЛОГІЧНИЙПРАКТИКУМ; доц.БУКАТОВАО.М.
311; 2016.11.03; 2; ТЕХНОЛОГІЧНИЙПРАКТИКУМ; доц.БУКАТОВАО.М.
311; 2016.11.03; 3; ЕРГОНОМІКА; доц.БУКАТОВАО.М.
311; 2016.11.03; 4; ЕКОНОМІЧНАТЕОРІЯ(ПР); доц.КРИВОРАКА.Д.
311; 2016.11.04; 2; СОЦІОЛОГІЯ(ПР); доц.ДОЛГОЛЕНКОІ.А.
311; 2016.11.04; 3; ТЕХНОЛОГІЯВИРОБНИЦТВАТАОБРОБКАКОНСТРУКЦІЙНИХМАТЕРІАЛІВ; доц.ФЕДОРОВАО.В.
311; 2016.11.04; 4; ФІЗИЧНАКУЛЬТУРАТАОСНОВИЗДОРОВ`ЯЛЮДИНИ; викл.БОЧАРОВАТ.В.,ВИКЛ.ДОЛЖЕНКОІ.В.
312; 2016.10.31; 1; ТЕХНОЛОГІЧНИЙПРАКТИКУМ; доц.БУКАТОВАО.М.
312; 2016.10.31; 2; ТЕХНОЛОГІЧНИЙПРАКТИКУМ; доц.БУКАТОВАО.М.
312; 2016.10.31; 3; ФІЗИЧНАКУЛЬТУРАТАОСНОВИЗДОРОВ`ЯЛЮДИНИ; викл.БОЧАРОВАТ.В.,ВИКЛ.ДОЛЖЕНКОІ.В.
312; 2016.11.01; 3; ТЕХНОЛОГІЯВИРОБНИЦТВАТАОБРОБКАКОНСТРУКЦІЙНИХМАТЕРІАЛІВ; доц.ФЕДОРОВАО.В.
312; 2016.11.01; 4; ЕРГОНОМІКА; доц.БУКАТОВАО.М.
312; 2016.11.02; 2; ОСНОВИПРОЕКТУВАННЯ,МОДЕЛЮВАННЯІТЕХНІЧНОГОДИЗАЙНУ; доц.БУКАТОВАО.М.
312; 2016.11.02; 3; ОПІРМАТЕРІАЛІВ; доц.ФЕДОРОВАО.В.
312; 2016.11.02; 4; ОСНОВИПРОЕКТУВАННЯ,МОДЕЛЮВАННЯІТЕХНІЧНОГОДИЗАЙНУ(ПР); викл.ТРИШИНВ.В.
312; 2016.11.03; 1; ТЕХНОЛОГІЧНИЙПРАКТИКУМ; доц.БУКАТОВАО.М.
312; 2016.11.03; 2; ТЕХНОЛОГІЧНИЙПРАКТИКУМ; доц.БУКАТОВАО.М.
312; 2016.11.03; 3; ЕРГОНОМІКА; доц.БУКАТОВАО.М.
312; 2016.11.03; 4; ЕКОНОМІЧНАТЕОРІЯ(ПР); доц.КРИВОРАКА.Д.
312; 2016.11.04; 2; СОЦІОЛОГІЯ(ПР); доц.ДОЛГОЛЕНКОІ.А.
312; 2016.11.04; 3; ТЕХНОЛОГІЯВИРОБНИЦТВАТАОБРОБКАКОНСТРУКЦІЙНИХМАТЕРІАЛІВ; доц.ФЕДОРОВАО.В.
312; 2016.11.04; 4; ФІЗИЧНАКУЛЬТУРАТАОСНОВИЗДОРОВ`ЯЛЮДИНИ; викл.БОЧАРОВАТ.В.,ВИКЛ.ДОЛЖЕНКОІ.В.
321; 2016.10.31; 2; ПРАК.КУРСАМ(+ФУФСН)СТ.; викл.КАРАТО.В.
321; 2016.10.31; 3; ФІЗИЧНАКУЛЬТУРАТАОСНОВИЗДОРОВ`ЯЛЮДИНИ; викл.БОЧАРОВАТ.В.,ВИКЛ.ДОЛЖЕНКОІ.В.
321; 2016.10.31; 4; ПРОГРАМУВАННЯ; викл.КОВАЛЕНКОО.В.
321; 2016.11.01; 1; ПРАК.КУРСАМ(+ФУФСН)СТ.; викл.КАРАТО.В.
321; 2016.11.01; 2; ПРОГРАМУВАННЯ; викл.КОВАЛЕНКОО.В.
321; 2016.11.01; 4; ПРОГРАМУВАННЯ; викл.КОВАЛЕНКОО.В.
321; 2016.11.02; 1; СОЦІОЛОГІЯ(ПР); доц.ДОЛГОЛЕНКОІ.А.
321; 2016.11.02; 2; ПРОГРАМУВАННЯ; викл.ДУЩЕНКОО.С.(ПР)
321; 2016.11.02; 3; ПРОГРАМУВАННЯ; викл.КОВАЛЕНКОО.В.(ПР)
321; 2016.11.02; 4; ТЕОР.КУРСАМ(+ФУФСН)СТ.; викл.КАРАТО.В.
321; 2016.11.03; 3; ТЕОРІЯЙМОВІРНОСТІТАМАТ.СТАТИСТИКА(+4К); доц.ІВЛІЄВАО.М.
321; 2016.11.03; 4; ЕКОНОМІЧНАТЕОРІЯ(ПР); доц.КРИВОРАКА.Д.
321; 2016.11.04; 2; ПРОГРАМУВАННЯ; викл.ДУЩЕНКОО.С.(ПР)
321; 2016.11.04; 3; ПРАК.КУРСАМ(+ФУФСН)СТ.; викл.КАРАТО.В.
321; 2016.11.04; 4; ФІЗИЧНАКУЛЬТУРАТАОСНОВИЗДОРОВ`ЯЛЮДИНИ; викл.БОЧАРОВАТ.В.,ВИКЛ.ДОЛЖЕНКОІ.В.
322; 2016.10.31; 3; ФІЗИЧНАКУЛЬТУРАТАОСНОВИЗДОРОВ`ЯЛЮДИНИ; викл.БОЧАРОВАТ.В.,ВИКЛ.ДОЛЖЕНКОІ.В.
322; 2016.10.31; 4; ПРОГРАМУВАННЯ; викл.КОВАЛЕНКОО.В.
322; 2016.11.01; 1; КОМП.ТЕХНОЛОГІЇВТЕСТУВАННЯ(ПР); викл.КОВАЛЕНКОО.В.
322; 2016.11.01; 2; ПРОГРАМУВАННЯ; викл.КОВАЛЕНКОО.В.
322; 2016.11.01; 4; ПРОГРАМУВАННЯ; викл.КОВАЛЕНКОО.В.
322; 2016.11.02; 1; СОЦІОЛОГІЯ(ПР); доц.ДОЛГОЛЕНКОІ.А.
322; 2016.11.02; 2; ПРОГРАМУВАННЯ; викл.ДУЩЕНКОО.С.(ПР)
322; 2016.11.02; 3; ПРОГРАМУВАННЯ; викл.КОВАЛЕНКОО.В.(ПР)
322; 2016.11.02; 5; ТЕСТОВІМОДЕЛІТАТЕХН.ЇХКОНСТРУЮВАННЯ; доц.ІВЛІЄВАО.М.
322; 2016.11.03; 1; ТЕСТОВІМОДЕЛІТАТЕХН.ЇХКОНСТРУЮВАННЯ; доц.ІВЛІЄВАО.М.
322; 2016.11.03; 2; МОДЕЛЮВАННЯТАПАРАМЕТРИЗАЦІЯТЕСТІВ; доц.ІВЛІЄВАО.М.
322; 2016.11.03; 3; ТЕОРІЯЙМОВІРНОСТІТАМАТ.СТАТИСТИКА(+4К); доц.ІВЛІЄВАО.М.
322; 2016.11.03; 4; ЕКОНОМІЧНАТЕОРІЯ(ПР); доц.КРИВОРАКА.Д.
322; 2016.11.04; 2; ПРОГРАМУВАННЯ; викл.ДУЩЕНКОО.С.(ПР)
322; 2016.11.04; 3; МОДЕЛЮВАННЯТАПАРАМЕТРИЗАЦІЯТЕСТІВ; доц.ІВЛІЄВАО.М.
322; 2016.11.04; 4; ФІЗИЧНАКУЛЬТУРАТАОСНОВИЗДОРОВ`ЯЛЮДИНИ; викл.БОЧАРОВАТ.В.,ВИКЛ.ДОЛЖЕНКОІ.В.
511; 2016.11.01; 1; КОМП'ЮТЕРНАГРАФІКАІМОДЕЛЮВАННЯ; викл.ВОРОБЙОВЯ.А.
511; 2016.11.03; 4; КОМП'ЮТЕРНАГРАФІКАІМОДЕЛЮВАННЯ; викл.ВОРОБЙОВЯ.А.
512; 2016.11.01; 1; КОМП'ЮТЕРНАГРАФІКАІМОДЕЛЮВАННЯ; викл.ВОРОБЙОВЯ.А.
512; 2016.11.03; 4; КОМП'ЮТЕРНАГРАФІКАІМОДЕЛЮВАННЯ; викл.ВОРОБЙОВЯ.А.
512; 2016.11.04; 3; СУЧАСНІМОВИПРОГРАМУВАННЯ; викл.ДУЩЕНКОО.С.
